Date,date,mean,std,z,buy_signal,sell_signal,signal,buy_exec,sell_exec,position
2025-09-29,661.7246704102,641.674847412106,4.795367327444726,4.181081787696501,False,False,0,False,False,0
2025-09-30,664.2172851562,642.455507812496,4.238253815028551,5.134609273880265,False,False,0,False,False,0
2025-10-01,666.4806518555,643.27964599609,3.863743827535096,6.004799203836251,False,False,0,False,False,0
2025-10-02,667.2482910156,644.012746582026,4.037033131634511,5.755599143216936,False,False,0,False,False,0
2025-10-03,667.2384033203,644.74147460937,3.981845415710601,5.649874960531378,False,False,0,False,False,0
2025-10-06,669.6312866211,645.464765624996,4.3464024776400025,5.560120380113975,False,False,0,False,False,0
2025-10-07,667.1486206055,646.1415844726521,4.236081810032682,4.9590723397020176,False,False,0,False,False,0
2025-10-08,671.1268920898,646.9313781738241,4.246809889292692,5.697338601612246,False,False,0,False,False,0
2025-10-09,669.1826171875,647.6981945800741,4.199918782623176,5.115437635679048,False,False,0,False,False,0
2025-10-10,651.0960693359,648.150607910152,5.3441914940927955,0.5511519242908471,False,False,0,False,False,0
2025-10-13,661.0865478516,649.008851318356,5.374828931145862,2.247084825947961,False,False,0,False,False,0
2025-10-14,660.2789306641,649.663020019528,5.407510908662338,1.963178775574239,False,False,0,False,False,0
2025-10-15,663.2102661133,650.4394506835899,5.286402573055903,2.415785641222489,False,False,0,False,False,0
2025-10-16,658.6936645508,651.02989624023,5.073909708493421,1.510426623820554,False,False,0,False,False,0
2025-10-17,662.4326171875,651.7056616210899,4.978186806419834,2.154791690937889,False,False,0,False,False,0
2025-10-20,669.3222045898,652.421180419918,5.100513376748708,3.313592754589633,False,False,0,False,False,0
2025-10-21,669.3121948242,653.161555175778,5.234295571217238,3.0855421572355346,False,False,0,False,False,0
2025-10-22,665.8325195312,653.6977075195259,5.223727602279344,2.3230177634796845,False,False,0,False,False,0
2025-10-23,669.7808837891,654.2690783691361,5.337998333817108,2.9059217425554564,False,False,0,False,False,0
2025-10-24,675.254699707,654.948732910152,5.904113243060127,3.439291551651087,False,False,0,False,False,0
2025-10-27,683.2211303711,655.8177429199179,7.329958096330596,3.738546263299966,False,False,0,False,False,0
2025-10-28,685.0357666016,656.725831298826,8.675593097644041,3.2631700200948637,False,False,0,False,False,0
2025-10-29,685.3648071289,657.709902343748,9.719319862420214,2.8453539112422646,False,False,0,False,False,0
2025-10-30,677.8270874023,658.577025146482,9.98890937397042,1.927143548421883,False,False,0,False,False,0
2025-10-31,680.0505371094,659.539525146482,9.061763130880996,2.2634681205713565,False,False,0,False,False,0
2025-11-03,681.3267822266,660.3334619140601,8.97474169587363,2.339155936063559,False,False,0,False,False,0
2025-11-04,673.2506103516,661.022353515624,8.363183410215909,1.4621533734437535,False,False,0,False,False,0
2025-11-05,675.5837402344,661.704412841796,7.9232253324517075,1.7517269559099151,False,False,0,False,False,0
2025-11-06,668.335144043,662.212268066406,6.977722070678641,0.877489231381576,False,False,0,False,False,0
2025-11-07,668.9931640625,662.687745361328,6.368084368619739,0.9901594162670767,False,False,0,False,False,0
2025-11-10,679.4323730469,663.44896484375,6.240594885511764,2.561199452356262,False,False,0,False,False,0
2025-11-11,680.9877319336,664.336346435546,6.0959845422127845,2.731533418883912,False,False,0,False,False,0
2025-11-12,681.3666381836,665.162302246094,5.449559399777969,2.9735130400021386,False,False,0,False,False,0
2025-11-13,670.0599975586,665.655139160156,5.422827856312415,0.8122806984028814,False,False,0,False,False,0
2025-11-14,669.950378418,666.1831689453121,5.737158243561511,0.656633356229216,False,False,0,False,False,0
2025-11-17,663.7088012695,666.5547485351559,6.436091087670427,-0.4421856724663023,False,False,0,False,False,0
2025-11-18,658.1353149414,666.785029296874,7.371913117666931,-1.173333735410523,True,False,1,False,False,0
2025-11-19,660.6777954102,667.0287731933599,7.471115333643714,-0.8500709063558927,False,False,1,True,False,1
2025-11-20,650.6075439453,666.963330078126,9.11667192863587,-1.79405228803416,False,False,1,False,False,1
2025-11-21,657.0883789062,667.0318798828121,9.364540977397196,-1.0618247066900879,False,False,1,False,False,1
2025-11-24,666.759765625,667.224256591796,8.805644854540079,-0.052749227849737866,False,False,1,False,False,1
2025-11-25,673.03125,667.560158691406,8.797637894316578,0.6218818476409982,False,True,0,False,False,1
2025-11-26,677.6775512695,668.00529296875,8.927519062406288,1.0834206270675744,False,False,0,False,True,0
2025-11-28,681.3765869141,668.4631591796881,9.490859742510949,1.3606172764908528,False,False,0,False,False,0
2025-12-01,678.2658081055,668.793582763674,9.74771409056979,0.9717381176567084,False,False,0,False,False,0
2025-12-02,679.5220947266,669.086517333988,9.753561730535408,1.0699247803949827,False,False,0,False,False,0
2025-12-03,681.8751220703,669.4988977050821,9.822790082142305,1.2599500001244783,False,False,0,False,False,0
2025-12-04,682.3736572266,669.96332641602,9.903311113995704,1.2531496453788393,False,False,0,False,False,0
2025-12-05,683.6697998047,670.514497070318,10.467825656371177,1.2567368970627695,False,False,0,False,False,0
2025-12-08,681.6159057617,670.949411621098,10.790705277648138,0.9884890622206685,False,False,0,False,False,0
2025-12-09,681.0275878906,671.3354699707061,10.794115479767093,0.8979075625104435,False,False,0,False,False,0
2025-12-10,685.5443115234,671.7620104980501,10.452262802469042,1.3185949574568854,False,False,0,False,False,0
2025-12-11,687.1395263672,672.175187988284,10.158811104798103,1.4730403217998764,False,False,0,False,False,0
2025-12-12,679.7514038086,672.425250244144,7.444275993112686,0.9841324490432737,False,False,0,False,False,0
2025-12-15,678.7244262695,672.654970703128,4.788161631289786,1.2675962161989596,False,False,0,False,False,0
2025-12-16,676.869934082,672.799743652346,3.4038633588080986,1.1957561160972061,False,False,0,False,False,0
2025-12-17,669.4219360352,672.8452099609401,4.00276126849885,-0.8552281028301036,False,False,0,False,False,0
2025-12-18,674.4769287109,672.912210693362,4.2176710040717715,0.37099100807706287,False,False,0,False,False,0
2025-12-19,680.5900268555,673.1403588867221,4.206476721918813,1.770999451859492,False,False,0,False,False,0
2025-12-22,684.8300170898,673.8150378418001,4.3367087517195815,2.5399398204069583,False,False,0,False,False,0
2025-12-23,687.9600219727,674.3525073242221,4.705531762288837,2.891812304303533,False,False,0,False,False,0
2025-12-24,690.3800048828,674.9545288085959,5.250648438326234,2.9378230623113883,False,False,0,False,False,0
2025-12-26,690.3099975586,675.496523437502,5.681600598502803,2.6072712898899666,False,False,0,False,False,0
2025-12-29,687.8499755859,676.079649658204,5.849155639426086,2.012311973433986,False,False,0,False,False,0
2025-12-30,687.0100097656,676.571197509766,5.952775812421967,1.753604131042666,False,False,0,False,False,0
2025-12-31,681.9199829102,676.8231530761739,5.93928471414688,0.8581554984030197,False,False,0,False,False,0
2026-01-02,683.1699829102,677.100308837894,5.896907735715055,1.029297785268814,False,False,0,False,False,0
2026-01-05,687.7199707031,677.538057861332,5.9277791190578055,1.7176606343230802,False,False,0,False,False,0
2026-01-06,691.8099975586,677.9786401367221,6.276427644708828,2.2036990155599177,False,False,0,False,False,0
2026-01-07,689.5800170898,678.2651464843781,6.305664930975994,1.7943976930709795,False,False,0,False,False,0
2026-01-08,689.5100097656,678.3909240722679,6.103120860299954,1.8218688352807078,False,False,0,False,False,0
2026-01-09,694.0700073242,,,,False,False,0,False,False,0
2026-01-12,695.1599731445,,,,False,False,0,False,False,0
2026-01-13,693.7700195312,,,,False,False,0,False,False,0
2026-01-14,690.3599853516,,,,False,False,0,False,False,0
2026-01-15,692.2399902344,,,,False,False,0,False,False,0
2026-01-16,691.6599731445,,,,False,False,0,False,False,0
2026-01-20,677.5800170898,,,,False,False,0,False,False,0
2026-01-21,685.4000244141,,,,False,False,0,False,False,0
2026-01-22,688.9799804688,,,,False,False,0,False,False,0
2026-01-23,689.2299804688,,,,False,False,0,False,False,0
2026-01-26,692.7299804688,,,,False,False,0,False,False,0
2026-01-27,695.4899902344,,,,False,False,0,False,False,0
2026-01-28,695.4199829102,,,,False,False,0,False,False,0
2026-01-29,694.0399780273,,,,False,False,0,False,False,0
2026-01-30,691.9699707031,,,,False,False,0,False,False,0
2026-02-02,695.4099731445,,,,False,False,0,False,False,0
2026-02-03,689.5300292969,,,,False,False,0,False,False,0
2026-02-04,686.1900024414,,,,False,False,0,False,False,0
2026-02-05,677.6199951172,,,,False,False,0,False,False,0
2026-02-06,690.6199951172,,,,False,False,0,False,False,0
2026-02-09,693.950012207,,,,False,False,0,False,False,0
2026-02-10,692.1199951172,,,,False,False,0,False,False,0
2026-02-11,691.9600219727,,,,False,False,0,False,False,0
2026-02-12,681.2700195312,,,,False,False,0,False,False,0
2026-02-13,681.75,,,,False,False,0,False,False,0
