date,ic_mom63,ic_score
2017-07-25 00:00:00,-0.137363,-0.263736
2017-07-26 00:00:00,-0.659341,-0.516484
2017-07-27 00:00:00,0.115385,0.137363
2017-07-28 00:00:00,-0.274725,-0.115385
2017-07-31 00:00:00,0.439560,0.120879
2017-08-01 00:00:00,0.565934,0.307692
2017-08-02 00:00:00,0.241758,0.098901
2017-08-03 00:00:00,0.181319,0.247253
2017-08-04 00:00:00,0.016484,0.225275
2017-08-07 00:00:00,-0.071429,-0.049451
2017-08-08 00:00:00,-0.027473,-0.340659
2017-08-09 00:00:00,0.043956,-0.181319
2017-08-10 00:00:00,-0.109890,0.126374
2017-08-11 00:00:00,-0.076923,-0.027473
2017-08-14 00:00:00,0.456044,0.340659
2017-08-15 00:00:00,-0.071429,-0.027473
2017-08-16 00:00:00,-0.357143,-0.175824
2017-08-17 00:00:00,-0.175824,-0.329670
2017-08-18 00:00:00,0.082418,0.137363
2017-08-21 00:00:00,0.148352,-0.032967
2017-08-22 00:00:00,-0.186813,-0.164835
2017-08-23 00:00:00,0.043956,-0.274725
2017-08-24 00:00:00,-0.395604,-0.258242
2017-08-25 00:00:00,0.115385,0.148352
2017-08-28 00:00:00,-0.225275,-0.049451
2017-08-29 00:00:00,-0.087912,-0.329670
2017-08-30 00:00:00,0.071429,-0.010989
2017-08-31 00:00:00,-0.494505,-0.532967
2017-09-01 00:00:00,-0.318681,-0.164835
2017-09-05 00:00:00,-0.406593,-0.450549
2017-09-06 00:00:00,0.401099,0.417582
2017-09-07 00:00:00,0.170330,0.115385
2017-09-08 00:00:00,-0.137363,-0.247253
2017-09-11 00:00:00,-0.587912,-0.681319
2017-09-12 00:00:00,-0.642857,-0.785714
2017-09-13 00:00:00,-0.098901,0.082418
2017-09-14 00:00:00,-0.087912,-0.357143
2017-09-15 00:00:00,-0.175824,-0.478022
2017-09-18 00:00:00,0.335165,0.076923
2017-09-19 00:00:00,-0.225275,-0.390110
2017-09-20 00:00:00,0.340659,-0.219780
2017-09-21 00:00:00,0.076923,-0.082418
2017-09-22 00:00:00,0.082418,-0.093407
2017-09-25 00:00:00,-0.214286,-0.401099
2017-09-26 00:00:00,0.598901,-0.060440
2017-09-27 00:00:00,0.521978,0.637363
2017-09-28 00:00:00,0.175824,0.005495
2017-09-29 00:00:00,0.296703,0.598901
2017-10-02 00:00:00,0.285714,0.252747
2017-10-03 00:00:00,-0.670330,-0.236264
2017-10-04 00:00:00,0.346154,0.060440
2017-10-05 00:00:00,0.219780,0.065934
2017-10-06 00:00:00,0.021978,-0.296703
2017-10-09 00:00:00,-0.126374,0.137363
2017-10-10 00:00:00,0.142857,-0.241758
2017-10-11 00:00:00,-0.390110,-0.021978
2017-10-12 00:00:00,-0.219780,-0.565934
2017-10-13 00:00:00,0.521978,0.269231
2017-10-16 00:00:00,0.010989,0.153846
2017-10-17 00:00:00,0.620879,0.752747
2017-10-18 00:00:00,0.087912,0.043956
2017-10-19 00:00:00,0.846154,0.763736
2017-10-20 00:00:00,-0.219780,-0.417582
2017-10-23 00:00:00,0.604396,0.478022
2017-10-24 00:00:00,-0.626374,-0.445055
2017-10-25 00:00:00,0.423077,0.351648
2017-10-26 00:00:00,-0.076923,0.082418
2017-10-27 00:00:00,-0.043956,-0.241758
2017-10-30 00:00:00,0.000000,0.126374
2017-10-31 00:00:00,-0.642857,-0.675824
2017-11-01 00:00:00,0.164835,0.219780
2017-11-02 00:00:00,0.032967,0.153846
2017-11-03 00:00:00,0.093407,-0.120879
2017-11-06 00:00:00,-0.247253,-0.252747
2017-11-07 00:00:00,-0.148352,-0.005495
2017-11-08 00:00:00,-0.500000,-0.620879
2017-11-09 00:00:00,0.060440,0.291209
2017-11-10 00:00:00,-0.763736,-0.582418
2017-11-13 00:00:00,-0.637363,-0.549451
2017-11-14 00:00:00,-0.445055,-0.445055
2017-11-15 00:00:00,0.258242,0.351648
2017-11-16 00:00:00,-0.395604,-0.543956
2017-11-17 00:00:00,0.510989,0.483516
2017-11-20 00:00:00,0.505495,0.631868
2017-11-21 00:00:00,-0.412088,-0.505495
2017-11-22 00:00:00,0.791209,0.637363
2017-11-24 00:00:00,-0.357143,-0.076923
2017-11-27 00:00:00,0.230769,0.335165
2017-11-28 00:00:00,-0.076923,-0.203297
2017-11-29 00:00:00,0.285714,0.340659
2017-11-30 00:00:00,-0.236264,-0.582418
2017-12-01 00:00:00,0.225275,0.032967
2017-12-04 00:00:00,-0.461538,-0.131868
2017-12-05 00:00:00,-0.390110,-0.027473
2017-12-06 00:00:00,0.670330,0.461538
2017-12-07 00:00:00,0.390110,0.318681
2017-12-08 00:00:00,0.076923,0.241758
2017-12-11 00:00:00,0.247253,0.186813
2017-12-12 00:00:00,-0.598901,-0.373626
2017-12-13 00:00:00,-0.027473,-0.010989
2017-12-14 00:00:00,0.186813,0.230769
2017-12-15 00:00:00,0.642857,0.412088
2017-12-18 00:00:00,-0.280220,-0.324176
2017-12-19 00:00:00,-0.120879,-0.027473
2017-12-20 00:00:00,0.104396,-0.054945
2017-12-21 00:00:00,-0.461538,-0.434066
2017-12-22 00:00:00,-0.714286,-0.576923
2017-12-26 00:00:00,-0.373626,-0.401099
2017-12-27 00:00:00,0.186813,0.054945
2017-12-28 00:00:00,-0.379121,-0.329670
2017-12-29 00:00:00,0.137363,-0.054945
2018-01-02 00:00:00,0.225275,0.032967
2018-01-03 00:00:00,0.461538,0.340659
2018-01-04 00:00:00,0.510989,0.615385
2018-01-05 00:00:00,0.401099,0.324176
2018-01-08 00:00:00,0.148352,0.390110
2018-01-09 00:00:00,-0.087912,-0.142857
2018-01-10 00:00:00,0.467033,0.500000
2018-01-11 00:00:00,0.587912,0.384615
2018-01-12 00:00:00,-0.571429,-0.456044
2018-01-16 00:00:00,0.170330,0.241758
2018-01-17 00:00:00,0.296703,0.263736
2018-01-18 00:00:00,-0.115385,0.120879
2018-01-19 00:00:00,0.708791,0.263736
2018-01-22 00:00:00,0.082418,-0.005495
2018-01-23 00:00:00,-0.153846,-0.010989
2018-01-24 00:00:00,-0.445055,-0.098901
2018-01-25 00:00:00,0.428571,0.494505
2018-01-26 00:00:00,-0.021978,0.230769
2018-01-29 00:00:00,-0.313187,-0.126374
2018-01-30 00:00:00,-0.192308,-0.164835
2018-01-31 00:00:00,-0.076923,-0.296703
2018-02-01 00:00:00,-0.434066,-0.120879
2018-02-02 00:00:00,-0.554945,-0.296703
2018-02-05 00:00:00,0.225275,0.280220
2018-02-06 00:00:00,0.291209,0.236264
2018-02-07 00:00:00,-0.576923,-0.230769
2018-02-08 00:00:00,0.104396,-0.021978
2018-02-09 00:00:00,0.115385,0.054945
2018-02-12 00:00:00,0.302198,0.439560
2018-02-13 00:00:00,0.384615,0.175824
2018-02-14 00:00:00,0.170330,0.000000
2018-02-15 00:00:00,-0.521978,-0.565934
2018-02-16 00:00:00,0.368132,0.005495
2018-02-20 00:00:00,0.653846,0.450549
2018-02-21 00:00:00,-0.313187,-0.098901
2018-02-22 00:00:00,0.164835,-0.192308
2018-02-23 00:00:00,0.708791,0.368132
2018-02-26 00:00:00,-0.043956,-0.027473
2018-02-27 00:00:00,0.000000,0.384615
2018-02-28 00:00:00,-0.824176,-0.472527
2018-03-01 00:00:00,-0.170330,0.071429
2018-03-02 00:00:00,0.659341,0.115385
2018-03-05 00:00:00,0.412088,0.532967
2018-03-06 00:00:00,0.241758,0.175824
2018-03-07 00:00:00,-0.175824,-0.159341
2018-03-08 00:00:00,0.510989,0.214286
2018-03-09 00:00:00,0.131868,0.247253
2018-03-12 00:00:00,-0.648352,-0.401099
2018-03-13 00:00:00,0.395604,0.390110
2018-03-14 00:00:00,0.087912,-0.016484
2018-03-15 00:00:00,-0.313187,-0.401099
2018-03-16 00:00:00,-0.263736,-0.208791
2018-03-19 00:00:00,0.065934,-0.181319
2018-03-20 00:00:00,-0.021978,-0.060440
2018-03-21 00:00:00,-0.148352,-0.005495
2018-03-22 00:00:00,-0.362637,-0.368132
2018-03-23 00:00:00,0.241758,0.164835
2018-03-26 00:00:00,-0.626374,-0.406593
2018-03-27 00:00:00,-0.571429,-0.489011
2018-03-28 00:00:00,-0.054945,-0.170330
2018-03-29 00:00:00,-0.236264,-0.203297
2018-04-02 00:00:00,-0.780220,-0.730769
2018-04-03 00:00:00,0.351648,0.142857
2018-04-04 00:00:00,-0.054945,-0.269231
2018-04-05 00:00:00,-0.263736,0.060440
2018-04-06 00:00:00,0.104396,-0.192308
2018-04-09 00:00:00,-0.115385,-0.379121
2018-04-10 00:00:00,0.016484,0.329670
2018-04-11 00:00:00,-0.214286,-0.505495
2018-04-12 00:00:00,-0.329670,-0.065934
2018-04-13 00:00:00,-0.615385,-0.549451
2018-04-16 00:00:00,0.368132,-0.021978
2018-04-17 00:00:00,0.126374,0.065934
2018-04-18 00:00:00,-0.065934,0.000000
2018-04-19 00:00:00,-0.137363,0.214286
2018-04-20 00:00:00,-0.467033,-0.142857
2018-04-23 00:00:00,0.258242,0.467033
2018-04-24 00:00:00,-0.505495,-0.390110
2018-04-25 00:00:00,0.082418,-0.252747
2018-04-26 00:00:00,-0.192308,0.065934
2018-04-27 00:00:00,0.357143,0.186813
2018-04-30 00:00:00,0.076923,-0.120879
2018-05-01 00:00:00,0.945055,0.703297
2018-05-02 00:00:00,0.060440,0.010989
2018-05-03 00:00:00,-0.357143,-0.642857
2018-05-04 00:00:00,0.324176,-0.005495
2018-05-07 00:00:00,0.349381,0.401651
2018-05-08 00:00:00,0.313187,0.000000
2018-05-09 00:00:00,0.065934,-0.109890
2018-05-10 00:00:00,-0.192308,-0.313187
2018-05-11 00:00:00,0.357143,0.186813
2018-05-14 00:00:00,0.291209,0.164835
2018-05-15 00:00:00,0.351648,0.225275
2018-05-16 00:00:00,-0.038462,-0.093407
2018-05-17 00:00:00,-0.170330,-0.164835
2018-05-18 00:00:00,0.357143,0.252747
2018-05-21 00:00:00,-0.500000,-0.500000
2018-05-22 00:00:00,0.269231,0.164835
2018-05-23 00:00:00,-0.236264,-0.340659
2018-05-24 00:00:00,0.038462,-0.148352
2018-05-25 00:00:00,0.521978,0.395604
2018-05-29 00:00:00,-0.197802,-0.093407
2018-05-30 00:00:00,0.532967,0.439560
2018-05-31 00:00:00,0.120879,0.027473
2018-06-01 00:00:00,0.054945,0.109890
2018-06-04 00:00:00,0.483516,0.467033
2018-06-05 00:00:00,-0.181319,0.010989
2018-06-06 00:00:00,-0.258242,-0.346154
2018-06-07 00:00:00,-0.439560,-0.247253
2018-06-08 00:00:00,0.049451,0.060440
2018-06-11 00:00:00,0.269231,0.296703
2018-06-12 00:00:00,-0.258242,-0.219780
2018-06-13 00:00:00,0.351648,0.373626
2018-06-14 00:00:00,-0.291209,-0.258242
2018-06-15 00:00:00,0.686813,0.565934
2018-06-18 00:00:00,0.005495,-0.098901
2018-06-19 00:00:00,0.747253,0.664835
2018-06-20 00:00:00,-0.560440,-0.450549
2018-06-21 00:00:00,-0.126374,-0.263736
2018-06-22 00:00:00,-0.752747,-0.708791
2018-06-25 00:00:00,0.813187,0.549451
2018-06-26 00:00:00,-0.379121,-0.620879
2018-06-27 00:00:00,0.219780,0.258242
2018-06-28 00:00:00,0.005495,-0.137363
2018-06-29 00:00:00,0.186813,0.439560
2018-07-02 00:00:00,-0.219780,-0.346154
2018-07-03 00:00:00,0.219780,0.401099
2018-07-05 00:00:00,0.708791,0.642857
2018-07-06 00:00:00,0.049451,-0.186813
2018-07-09 00:00:00,0.049451,-0.071429
2018-07-10 00:00:00,0.010989,0.236264
2018-07-11 00:00:00,0.439560,0.335165
2018-07-12 00:00:00,0.021978,-0.082418
2018-07-13 00:00:00,-0.093407,-0.093407
2018-07-16 00:00:00,0.307692,0.489011
2018-07-17 00:00:00,-0.285714,-0.274725
2018-07-18 00:00:00,-0.115385,0.093407
2018-07-19 00:00:00,-0.478022,-0.571429
2018-07-20 00:00:00,0.467033,0.357143
2018-07-23 00:00:00,0.010989,-0.214286
2018-07-24 00:00:00,0.357143,0.252747
2018-07-25 00:00:00,-0.412088,-0.357143
2018-07-26 00:00:00,-0.802198,-0.692308
2018-07-27 00:00:00,-0.609890,-0.494505
2018-07-30 00:00:00,0.230769,0.527473
2018-07-31 00:00:00,0.390110,0.467033
2018-08-01 00:00:00,0.763736,0.598901
2018-08-02 00:00:00,0.181319,0.175824
2018-08-03 00:00:00,0.390110,0.291209
2018-08-06 00:00:00,-0.247253,-0.175824
2018-08-07 00:00:00,-0.049451,-0.087912
2018-08-08 00:00:00,0.329670,0.313187
2018-08-09 00:00:00,-0.225275,-0.230769
2018-08-10 00:00:00,0.747253,0.659341
2018-08-13 00:00:00,0.384615,0.203297
2018-08-14 00:00:00,0.368132,0.335165
2018-08-15 00:00:00,0.065934,0.324176
2018-08-16 00:00:00,-0.307692,-0.131868
2018-08-17 00:00:00,-0.505495,-0.434066
2018-08-20 00:00:00,-0.450549,-0.428571
2018-08-21 00:00:00,-0.137363,-0.340659
2018-08-22 00:00:00,0.653846,0.516484
2018-08-23 00:00:00,-0.175824,-0.120879
2018-08-24 00:00:00,-0.307692,0.016484
2018-08-27 00:00:00,0.719780,0.631868
2018-08-28 00:00:00,0.560440,0.346154
2018-08-29 00:00:00,0.131868,0.071429
2018-08-30 00:00:00,0.626374,0.532967
2018-08-31 00:00:00,0.060440,0.016484
2018-09-04 00:00:00,-0.071429,-0.175824
2018-09-05 00:00:00,0.016484,0.076923
2018-09-06 00:00:00,0.263736,0.164835
2018-09-07 00:00:00,0.104396,-0.060440
2018-09-10 00:00:00,-0.021978,-0.087912
2018-09-11 00:00:00,-0.054945,-0.115385
2018-09-12 00:00:00,0.500000,0.439560
2018-09-13 00:00:00,-0.093407,0.027473
2018-09-14 00:00:00,-0.093407,-0.401099
2018-09-17 00:00:00,0.346154,0.214286
2018-09-18 00:00:00,-0.065934,-0.005495
2018-09-19 00:00:00,0.340659,0.362637
2018-09-20 00:00:00,0.510989,0.351648
2018-09-21 00:00:00,-0.450549,-0.456044
2018-09-24 00:00:00,-0.456044,-0.236264
2018-09-25 00:00:00,0.208791,0.258242
2018-09-26 00:00:00,0.714286,0.681319
2018-09-27 00:00:00,0.104396,0.120879
2018-09-28 00:00:00,0.543956,0.302198
2018-10-01 00:00:00,-0.285714,-0.384615
2018-10-02 00:00:00,0.126374,0.076923
2018-10-03 00:00:00,-0.252747,-0.296703
2018-10-04 00:00:00,0.032967,-0.120879
2018-10-05 00:00:00,0.423077,0.406593
2018-10-08 00:00:00,-0.434066,-0.373626
2018-10-09 00:00:00,-0.192308,-0.219780
2018-10-10 00:00:00,-0.747253,-0.648352
2018-10-11 00:00:00,0.065934,0.170330
2018-10-12 00:00:00,-0.120879,-0.010989
2018-10-15 00:00:00,-0.170330,-0.093407
2018-10-16 00:00:00,0.296703,0.214286
2018-10-17 00:00:00,0.181319,0.401099
2018-10-18 00:00:00,0.401099,0.379121
2018-10-19 00:00:00,-0.434066,-0.626374
2018-10-22 00:00:00,0.379121,0.203297
2018-10-23 00:00:00,0.620879,0.631868
2018-10-24 00:00:00,-0.428571,-0.604396
2018-10-25 00:00:00,-0.214286,0.000000
2018-10-26 00:00:00,0.434066,0.483516
2018-10-29 00:00:00,-0.604396,-0.532967
2018-10-30 00:00:00,-0.467033,-0.521978
2018-10-31 00:00:00,-0.263736,-0.478022
2018-11-01 00:00:00,-0.230769,-0.120879
2018-11-02 00:00:00,0.032967,0.181319
2018-11-05 00:00:00,-0.153846,-0.252747
2018-11-06 00:00:00,-0.247253,-0.417582
2018-11-07 00:00:00,0.549451,0.703297
2018-11-08 00:00:00,0.203297,0.483516
2018-11-09 00:00:00,0.329670,0.527473
2018-11-12 00:00:00,-0.225275,-0.065934
2018-11-13 00:00:00,0.021978,0.142857
2018-11-14 00:00:00,-0.763736,-0.769231
2018-11-15 00:00:00,0.335165,0.362637
2018-11-16 00:00:00,0.445055,0.609890
2018-11-19 00:00:00,0.500000,0.390110
2018-11-20 00:00:00,-0.890110,-0.807692
2018-11-21 00:00:00,0.554945,0.582418
2018-11-23 00:00:00,-0.637363,-0.719780
2018-11-26 00:00:00,0.428571,0.269231
2018-11-27 00:00:00,-0.565934,-0.642857
2018-11-28 00:00:00,0.346154,0.390110
2018-11-29 00:00:00,0.098901,-0.032967
2018-11-30 00:00:00,-0.747253,-0.763736
2018-12-03 00:00:00,0.642857,0.642857
2018-12-04 00:00:00,0.181319,-0.010989
2018-12-06 00:00:00,0.296703,0.467033
2018-12-07 00:00:00,-0.027473,-0.219780
2018-12-10 00:00:00,0.269231,-0.120879
2018-12-11 00:00:00,-0.472527,-0.521978
2018-12-12 00:00:00,0.340659,0.076923
2018-12-13 00:00:00,0.104396,0.379121
2018-12-14 00:00:00,0.175824,0.351648
2018-12-17 00:00:00,0.005495,-0.115385
2018-12-18 00:00:00,0.527473,0.747253
2018-12-19 00:00:00,0.565934,0.423077
2018-12-20 00:00:00,0.494505,0.703297
2018-12-21 00:00:00,0.461538,0.390110
2018-12-24 00:00:00,-0.736264,-0.835165
2018-12-26 00:00:00,0.043956,0.247253
2018-12-27 00:00:00,0.560440,0.532967
2018-12-28 00:00:00,-0.208791,-0.159341
2018-12-31 00:00:00,-0.478022,-0.335165
2019-01-02 00:00:00,0.494505,0.549451
2019-01-03 00:00:00,-0.906593,-0.873626
2019-01-04 00:00:00,-0.686813,-0.763736
2019-01-07 00:00:00,-0.351648,-0.489011
2019-01-08 00:00:00,-0.730769,-0.686813
2019-01-09 00:00:00,-0.461538,-0.516484
2019-01-10 00:00:00,0.708791,0.780220
2019-01-11 00:00:00,-0.087912,0.252747
2019-01-14 00:00:00,-0.142857,-0.247253
2019-01-15 00:00:00,-0.082418,-0.159341
2019-01-16 00:00:00,-0.769231,-0.697802
2019-01-17 00:00:00,-0.631868,-0.412088
2019-01-18 00:00:00,0.895604,0.829670
2019-01-22 00:00:00,0.054945,0.109890
2019-01-23 00:00:00,-0.434066,-0.445055
2019-01-24 00:00:00,-0.445055,-0.313187
2019-01-25 00:00:00,0.554945,0.648352
2019-01-28 00:00:00,0.362637,0.417582
2019-01-29 00:00:00,-0.637363,-0.642857
2019-01-30 00:00:00,-0.137363,-0.137363
2019-01-31 00:00:00,-0.560440,-0.631868
2019-02-01 00:00:00,-0.324176,-0.203297
2019-02-04 00:00:00,0.197802,0.252747
2019-02-05 00:00:00,0.131868,-0.082418
2019-02-06 00:00:00,0.521978,0.637363
2019-02-07 00:00:00,0.329670,0.236264
2019-02-08 00:00:00,-0.593407,-0.576923
2019-02-11 00:00:00,-0.208791,-0.313187
2019-02-12 00:00:00,-0.401099,-0.362637
2019-02-13 00:00:00,0.307692,0.280220
2019-02-14 00:00:00,-0.659341,-0.340659
2019-02-15 00:00:00,-0.010989,-0.032967
2019-02-19 00:00:00,-0.170330,-0.203297
2019-02-20 00:00:00,-0.280220,-0.093407
2019-02-21 00:00:00,0.274725,0.258242
2019-02-22 00:00:00,0.142857,-0.087912
2019-02-25 00:00:00,0.318681,0.071429
2019-02-26 00:00:00,-0.054945,-0.181319
2019-02-27 00:00:00,-0.186813,0.258242
2019-02-28 00:00:00,-0.241758,-0.445055
2019-03-01 00:00:00,-0.098901,-0.280220
2019-03-04 00:00:00,0.109890,0.060440
2019-03-05 00:00:00,0.274725,0.230769
2019-03-06 00:00:00,0.175824,0.098901
2019-03-07 00:00:00,0.362637,0.373626
2019-03-08 00:00:00,-0.071429,-0.208791
2019-03-11 00:00:00,-0.329670,-0.483516
2019-03-12 00:00:00,-0.065934,-0.159341
2019-03-13 00:00:00,0.164835,-0.071429
2019-03-14 00:00:00,0.148352,0.032967
2019-03-15 00:00:00,0.620879,0.126374
2019-03-18 00:00:00,-0.307692,-0.065934
2019-03-19 00:00:00,-0.241758,-0.313187
2019-03-20 00:00:00,0.741758,0.543956
2019-03-21 00:00:00,-0.686813,-0.291209
2019-03-22 00:00:00,-0.291209,-0.164835
2019-03-25 00:00:00,0.120879,-0.109890
2019-03-26 00:00:00,-0.230769,-0.005495
2019-03-27 00:00:00,0.296703,0.060440
2019-03-28 00:00:00,0.351648,0.401099
2019-03-29 00:00:00,0.664835,0.247253
2019-04-01 00:00:00,0.104396,0.192308
2019-04-02 00:00:00,0.445055,0.450549
2019-04-03 00:00:00,0.032967,-0.115385
2019-04-04 00:00:00,0.362637,0.082418
2019-04-05 00:00:00,-0.098901,-0.313187
2019-04-08 00:00:00,-0.598901,-0.054945
2019-04-09 00:00:00,0.384615,0.164835
2019-04-10 00:00:00,0.329670,0.087912
2019-04-11 00:00:00,0.670330,0.472527
2019-04-12 00:00:00,-0.164835,0.269231
2019-04-15 00:00:00,0.489011,0.142857
2019-04-16 00:00:00,0.543956,0.516484
2019-04-17 00:00:00,0.269231,0.401099
2019-04-18 00:00:00,0.236264,0.170330
2019-04-22 00:00:00,0.181319,0.142857
2019-04-23 00:00:00,-0.505495,-0.252747
2019-04-24 00:00:00,-0.263736,-0.120879
2019-04-25 00:00:00,-0.434066,-0.456044
2019-04-26 00:00:00,0.373626,0.230769
2019-04-29 00:00:00,-0.368132,-0.406593
2019-04-30 00:00:00,-0.054945,0.120879
2019-05-01 00:00:00,-0.038462,-0.241758
2019-05-02 00:00:00,0.653846,0.384615
2019-05-03 00:00:00,-0.835165,-0.587912
2019-05-06 00:00:00,-0.527473,-0.439560
2019-05-07 00:00:00,-0.170564,-0.151307
2019-05-08 00:00:00,-0.648352,-0.626374
2019-05-09 00:00:00,0.126374,0.137363
2019-05-10 00:00:00,-0.780220,-0.538462
2019-05-13 00:00:00,0.247253,0.071429
2019-05-14 00:00:00,0.785714,0.747253
2019-05-15 00:00:00,0.428571,0.500000
2019-05-16 00:00:00,0.005495,0.054945
2019-05-17 00:00:00,-0.598901,-0.593407
2019-05-20 00:00:00,-0.027473,-0.313187
2019-05-21 00:00:00,0.087912,0.324176
2019-05-22 00:00:00,0.082418,0.269231
2019-05-23 00:00:00,-0.659341,-0.543956
2019-05-24 00:00:00,0.230769,0.164835
2019-05-28 00:00:00,0.214286,0.318681
2019-05-29 00:00:00,0.549451,0.604396
2019-05-30 00:00:00,0.142857,0.373626
2019-05-31 00:00:00,-0.027473,0.142857
2019-06-03 00:00:00,-0.219780,-0.384615
2019-06-04 00:00:00,0.241758,0.115385
2019-06-05 00:00:00,-0.010989,-0.219780
2019-06-06 00:00:00,0.263736,0.027473
2019-06-07 00:00:00,0.098901,-0.362637
2019-06-10 00:00:00,0.587912,0.285714
2019-06-11 00:00:00,-0.104396,0.401099
2019-06-12 00:00:00,-0.478022,-0.532967
2019-06-13 00:00:00,0.554945,0.659341
2019-06-14 00:00:00,-0.406593,-0.456044
2019-06-17 00:00:00,-0.412088,-0.741758
2019-06-18 00:00:00,0.219780,0.412088
2019-06-19 00:00:00,-0.401099,-0.329670
2019-06-20 00:00:00,-0.373626,-0.126374
2019-06-21 00:00:00,0.417582,0.615385
2019-06-24 00:00:00,0.181319,0.659341
2019-06-25 00:00:00,-0.395604,-0.741758
2019-06-26 00:00:00,0.005495,-0.120879
2019-06-27 00:00:00,-0.456044,-0.532967
2019-06-28 00:00:00,0.164835,-0.197802
2019-07-01 00:00:00,0.642857,0.708791
2019-07-02 00:00:00,0.181319,0.153846
2019-07-03 00:00:00,-0.489011,-0.642857
2019-07-05 00:00:00,0.263736,0.280220
2019-07-08 00:00:00,0.098901,-0.016484
2019-07-09 00:00:00,-0.016484,0.082418
2019-07-10 00:00:00,-0.148352,-0.214286
2019-07-11 00:00:00,-0.065934,-0.186813
2019-07-12 00:00:00,0.379121,0.351648
2019-07-15 00:00:00,-0.087912,-0.049451
2019-07-16 00:00:00,0.604396,0.637363
2019-07-17 00:00:00,0.219780,0.043956
2019-07-18 00:00:00,-0.489011,-0.423077
2019-07-19 00:00:00,-0.313187,-0.219780
2019-07-22 00:00:00,-0.351648,-0.329670
2019-07-23 00:00:00,-0.170330,-0.296703
2019-07-24 00:00:00,0.318681,0.175824
2019-07-25 00:00:00,-0.005495,-0.027473
2019-07-26 00:00:00,0.615385,0.648352
2019-07-29 00:00:00,-0.274725,-0.175824
2019-07-30 00:00:00,-0.417582,-0.379121
2019-07-31 00:00:00,0.818681,0.697802
2019-08-01 00:00:00,0.434066,0.346154
2019-08-02 00:00:00,0.543956,0.417582
2019-08-05 00:00:00,-0.241758,-0.285714
2019-08-06 00:00:00,0.626374,0.538462
2019-08-07 00:00:00,-0.692308,-0.653846
2019-08-08 00:00:00,0.510989,0.532967
2019-08-09 00:00:00,0.560440,0.532967
2019-08-12 00:00:00,-0.021978,-0.049451
2019-08-13 00:00:00,0.714286,0.659341
2019-08-14 00:00:00,0.670330,0.791209
2019-08-15 00:00:00,-0.648352,-0.741758
2019-08-16 00:00:00,-0.450549,-0.593407
2019-08-19 00:00:00,0.417582,0.324176
2019-08-20 00:00:00,-0.252747,-0.340659
2019-08-21 00:00:00,-0.214286,-0.263736
2019-08-22 00:00:00,0.450549,0.659341
2019-08-23 00:00:00,0.016484,-0.197802
2019-08-26 00:00:00,0.945055,0.697802
2019-08-27 00:00:00,-0.675824,-0.516484
2019-08-28 00:00:00,-0.549451,-0.670330
2019-08-29 00:00:00,-0.417582,-0.247253
2019-08-30 00:00:00,0.450549,0.620879
2019-09-03 00:00:00,-0.181319,-0.450549
2019-09-04 00:00:00,-0.313187,-0.439560
2019-09-05 00:00:00,-0.186813,0.148352
2019-09-06 00:00:00,-0.631868,-0.807692
2019-09-09 00:00:00,-0.923077,-0.950549
2019-09-10 00:00:00,-0.247253,-0.351648
2019-09-11 00:00:00,0.241758,0.181319
2019-09-12 00:00:00,-0.873626,-0.829670
2019-09-13 00:00:00,-0.120879,-0.071429
2019-09-16 00:00:00,-0.098901,0.434066
2019-09-17 00:00:00,0.219780,0.313187
2019-09-18 00:00:00,0.219780,0.269231
2019-09-19 00:00:00,0.032967,0.236264
2019-09-20 00:00:00,0.456044,0.373626
2019-09-23 00:00:00,0.521978,0.840659
2019-09-24 00:00:00,-0.219780,-0.483516
2019-09-25 00:00:00,0.598901,0.692308
2019-09-26 00:00:00,0.137363,0.115385
2019-09-27 00:00:00,-0.054945,0.005495
2019-09-30 00:00:00,0.598901,0.379121
2019-10-01 00:00:00,0.280220,0.302198
2019-10-02 00:00:00,0.038462,-0.087912
2019-10-03 00:00:00,-0.032967,-0.192308
2019-10-04 00:00:00,-0.258242,0.016484
2019-10-07 00:00:00,0.648352,0.637363
2019-10-08 00:00:00,-0.291209,-0.373626
2019-10-09 00:00:00,-0.571429,-0.554945
2019-10-10 00:00:00,-0.653846,-0.571429
2019-10-11 00:00:00,0.241758,-0.065934
2019-10-14 00:00:00,-0.395604,-0.357143
2019-10-15 00:00:00,0.181319,0.131868
2019-10-16 00:00:00,-0.362637,-0.054945
2019-10-17 00:00:00,0.351648,0.010989
2019-10-18 00:00:00,-0.609890,-0.681319
2019-10-21 00:00:00,-0.181319,-0.285714
2019-10-22 00:00:00,0.142857,0.098901
2019-10-23 00:00:00,-0.109890,0.137363
2019-10-24 00:00:00,-0.571429,-0.505495
2019-10-25 00:00:00,-0.346154,-0.049451
2019-10-28 00:00:00,-0.406593,-0.390110
2019-10-29 00:00:00,0.582418,0.131868
2019-10-30 00:00:00,0.071429,0.038462
2019-10-31 00:00:00,-0.219780,-0.219780
2019-11-01 00:00:00,0.472527,0.093407
2019-11-04 00:00:00,0.247253,0.016484
2019-11-05 00:00:00,-0.423077,-0.291209
2019-11-06 00:00:00,0.576923,0.395604
2019-11-07 00:00:00,0.510989,0.598901
2019-11-08 00:00:00,0.115385,0.131868
2019-11-11 00:00:00,-0.208791,-0.027473
2019-11-12 00:00:00,-0.560440,-0.230769
2019-11-13 00:00:00,-0.351648,-0.170330
2019-11-14 00:00:00,0.571429,0.483516
