date,price,mom_short,mom_long,accel,buy_signal,sell_signal,signal,buy_exec,sell_exec,position
2023-01-04,368.8952331543,0.009793615269293454,-0.004855268830669779,0.011909318603989583,True,False,1,False,False,0
2023-01-05,364.6848449707,-0.0030530769906791377,-0.015511466848464828,-0.01916981568296361,False,True,0,True,False,1
2023-01-06,373.0478820801,0.0047785656302812285,0.01865112740675201,0.034152379992528736,False,False,0,False,True,0
2023-01-09,372.8363647461,,,,False,False,0,False,False,0
2023-01-10,375.4509887695,,,0.007555475745753881,False,False,0,False,False,0
2023-01-11,380.1996154785,,,0.0055801614598234295,False,False,0,False,False,0
2023-01-12,381.5838928223,,,-0.008934168175926516,False,False,0,False,False,0
2023-01-13,383.0642089844,,,0.00023758309943211486,False,False,0,False,False,0
2023-01-17,382.3625183105,,,-0.005705356715524523,False,False,0,False,False,0
2023-01-18,376.3257751465,,,-0.014080504673517957,False,False,0,False,False,0
2023-01-19,373.5861206055,,,0.008607331606085289,False,False,0,False,False,0
2023-01-20,380.5456848145,,,0.025764316331787995,False,False,0,False,False,0
2023-01-23,385.1117248535,0.031826705021197554,,-0.006530428754739859,False,False,0,False,False,0
2023-01-24,384.6983642578,0.03131993478089257,,-0.013001180163478843,False,False,0,False,False,0
2023-01-25,384.842590332,0.024706454301925085,,0.0014487655070913874,False,False,0,False,False,0
2023-01-26,389.0721130371,0.023068288308260243,,0.01055547594512607,False,False,0,False,False,0
2023-01-27,389.9660949707,0.02172907027386284,,-0.008635220216659079,False,False,0,False,False,0
2023-01-30,385.0733032227,0.005231091537198473,,-0.014921177602834845,False,False,0,False,False,0
2023-01-31,390.7351074219,0.021660696368615895,,0.027222226852557263,False,False,0,False,False,0
2023-02-01,394.8878173828,0.048146526413887614,,-0.00402427945966366,False,False,0,False,False,0
2023-02-02,400.6361694336,0.06990515205671066,,0.0038801272036366186,False,False,0,False,False,0
2023-02-03,396.3777770996,0.04076150376705012,,-0.025137957600695593,False,False,0,False,False,0
2023-02-06,393.9553833008,0.022704175918259573,,0.004555891686130131,False,False,0,False,False,0
2023-02-07,399.1077575684,0.036771891766576026,,0.01912386353362816,False,False,0,False,False,0
2023-02-08,394.7436218262,0.025402101100760355,,-0.023988741007040737,False,False,0,False,False,0
2023-02-09,391.321472168,0.00576469464308893,,0.0022878601532703158,False,False,0,False,False,0
2023-02-10,392.2347106934,0.005800613007042266,,0.011038104604965682,False,False,0,False,False,0
2023-02-13,396.8391418457,0.030097300164678487,,0.00933959119084804,False,False,0,False,False,0
2023-02-14,396.6565551758,0.015040950187679591,,-0.012130810282077853,False,False,0,False,False,0
2023-02-15,397.9446716309,0.007711261680274362,,0.0037023820099300053,False,False,0,False,False,0
2023-02-16,392.4653930664,-0.020605344504012635,,-0.017106790473245148,False,False,0,False,False,0
2023-02-17,391.4849853516,-0.012420575973965953,,0.011363417113638086,False,False,0,False,False,0
2023-02-21,383.6313781738,-0.026555523666777603,,-0.0177638245367282,False,False,0,False,False,0
2023-02-22,383.1026611328,-0.04092845152527058,,0.018885883367946832,False,False,0,False,False,0
2023-02-23,385.1405944824,-0.024628047404117837,,0.006684590972604987,False,False,0,False,False,0
2023-02-24,381.0262756348,-0.026661063969315002,,-0.016045560533079595,False,False,0,False,False,0
2023-02-27,382.3240356445,-0.02559190249287724,,0.01414028264660061,False,False,0,False,False,0
2023-02-28,380.9110717773,-0.0409650738358156,,-0.0071027416285280864,False,False,0,False,False,0
2023-03-01,379.4499511719,-0.04434809879045076,,-0.00014066389377465072,False,False,0,False,False,0
2023-03-02,382.4010314941,-0.039843101022635885,,0.011590404732380044,False,False,0,False,False,0
2023-03-03,388.5338439941,-0.010068082262367994,,0.008163230519207865,False,False,0,False,False,0
2023-03-06,388.8030090332,-0.006874351263822298,,-0.015217870648084109,False,False,0,False,False,0
2023-03-07,382.843170166,-0.002056710917158533,,-0.016139915188610132,False,False,0,False,False,0
2023-03-08,383.4678955078,0.0009529048551968344,,0.017077858793638434,False,False,0,False,False,0
2023-03-09,376.3930358887,-0.022974542449071933,,-0.020252472104019148,False,False,0,False,False,0
2023-03-10,370.9619140625,-0.026768937845150553,,0.004087491375110552,False,False,0,False,False,0
2023-03-13,370.4331665039,-0.031595468725660325,,0.013108147162169459,False,False,0,False,False,0
2023-03-14,376.5564880371,-0.011497869861319288,,0.017821388116322723,False,False,0,False,False,0
2023-03-15,374.201385498,-0.013928590775400984,,-0.022668983672197385,False,False,0,False,False,0
2023-03-16,380.7667541504,-0.004282884766846351,,0.023666831655016374,False,False,0,False,False,0
2023-03-17,376.3146057129,-0.031954769682742246,,-0.029154360405242663,False,False,0,False,False,0
