Date,equity
2020-09-04,11089.642423120296
2020-09-08,11089.642423120296
2020-09-09,11089.642423120296
2020-09-10,11089.642423120296
2020-09-11,11089.642423120296
2020-09-14,11089.642423120296
2020-09-15,11089.642423120296
2020-09-16,11045.630728680608
2020-09-17,10948.481758467016
2020-09-18,10822.433323009454
2020-09-21,10701.987899924758
2020-09-22,10810.979063532879
2020-09-23,10560.264140051437
2020-09-24,10588.410304244244
2020-09-25,10759.59447536516
2020-09-28,10938.30306011443
2020-09-29,10878.732099051378
2020-09-30,10961.215877500423
2020-10-01,11031.586661032301
2020-10-02,10926.846651421434
2020-10-05,10926.846651421434
2020-10-06,10926.846651421434
2020-10-07,10926.846651421434
2020-10-08,10926.846651421434
2020-10-09,10926.846651421434
2020-10-12,10926.846651421434
2020-10-13,10926.846651421434
2020-10-14,10926.846651421434
2020-10-15,10926.846651421434
2020-10-16,10926.846651421434
2020-10-19,10926.846651421434
2020-10-20,10926.846651421434
2020-10-21,10926.846651421434
2020-10-22,10986.780603363082
2020-10-23,11024.08519159934
2020-10-26,10820.36020762602
2020-10-27,10783.057712857808
2020-10-28,10414.506510534633
2020-10-29,10520.351305785534
2020-10-30,10410.680694155224
2020-11-02,10527.369663878886
2020-11-03,10713.237348957922
2020-11-04,10952.670650308813
2020-11-05,11166.277859304279
2020-11-06,11163.726966138282
2020-11-09,11304.007249021386
2020-11-10,11287.429060280036
2020-11-11,11371.277766491014
2020-11-12,11260.963412844712
2020-11-13,11416.868308894162
2020-11-16,11559.381277505203
2020-11-17,11497.209406160353
2020-11-18,11358.841508099085
2020-11-19,11406.664736230174
2020-11-20,11328.554231223874
2020-11-23,11396.464303773402
2020-11-24,11580.101396592543
2020-11-25,11562.249331370087
2020-11-27,11594.451086542043
2020-11-30,11543.121296201913
2020-12-01,11669.372190041617
2020-12-02,11693.920218976413
2020-12-03,11690.735004409209
2020-12-04,11791.480106796162
2020-12-07,11767.247145088775
2020-12-08,11801.680539252933
2020-12-09,11695.83260380168
2020-12-10,11692.008880890317
2020-12-11,11678.297699281544
2020-12-14,11626.013286634101
2020-12-15,11783.191012425486
2020-12-16,11801.680539252933
2020-12-17,11867.677180244886
2020-12-18,11820.289393868794
2020-12-21,11778.025375261479
2020-12-22,11758.17509294839
2020-12-23,11768.742929388618
2020-12-24,11814.526071026978
2020-12-28,11916.024822603551
2020-12-29,11893.289738667485
2020-12-30,11910.259406290257
2020-12-31,11970.77534288393
2021-01-04,11807.801845463422
2021-01-05,11889.130013824231
2021-01-06,11960.209599915179
2021-01-07,11960.209599915179
2021-01-08,11960.209599915179
2021-01-11,11960.209599915179
2021-01-12,11960.209599915179
2021-01-13,11960.209599915179
2021-01-14,11960.209599915179
2021-01-15,11960.209599915179
2021-01-19,11960.209599915179
2021-01-20,11960.209599915179
2021-01-21,11960.209599915179
2021-01-22,11960.209599915179
2021-01-25,11960.209599915179
2021-01-26,11960.209599915179
2021-01-27,11960.209599915179
2021-01-28,11960.209599915179
2021-01-29,11960.209599915179
2021-02-01,11960.209599915179
2021-02-02,11960.209599915179
2021-02-03,11960.209599915179
2021-02-04,11960.209599915179
2021-02-05,11960.209599915179
2021-02-08,11960.209599915179
2021-02-09,11960.209599915179
2021-02-10,11960.209599915179
2021-02-11,11960.209599915179
2021-02-12,11960.209599915179
2021-02-16,11960.209599915179
2021-02-17,11960.209599915179
2021-02-18,11960.209599915179
2021-02-19,11960.209599915179
2021-02-22,11960.209599915179
2021-02-23,11960.209599915179
2021-02-24,11960.209599915179
2021-02-25,11960.209599915179
2021-02-26,11960.209599915179
2021-03-01,11960.209599915179
2021-03-02,11960.209599915179
2021-03-03,11960.209599915179
2021-03-04,11960.209599915179
2021-03-05,11960.209599915179
2021-03-08,11960.209599915179
2021-03-09,11960.209599915179
2021-03-10,11960.209599915179
2021-03-11,11960.209599915179
2021-03-12,11960.209599915179
2021-03-15,11960.209599915179
2021-03-16,11960.209599915179
2021-03-17,11960.209599915179
2021-03-18,11960.209599915177
2021-03-19,11938.080318150696
2021-03-22,12033.40522570093
2021-03-23,11938.69257892562
2021-03-24,11878.002853888476
2021-03-25,11944.822178228635
2021-03-26,12137.313769627879
2021-03-29,12131.183171530061
2021-03-30,12099.001027289321
2021-03-31,12148.039819316147
2021-04-01,12279.228426108522
2021-04-05,12455.473632906998
2021-04-06,12448.117514464533
2021-04-07,12462.5231215646
2021-04-08,12521.680696472235
2021-04-09,12612.713785839022
2021-04-12,12617.312233810604
2021-04-13,12654.70908197051
2021-04-14,12611.490263083979
2021-04-15,12746.968690473472
2021-04-16,12789.572252203947
2021-04-19,12726.739115060449
2021-04-20,12633.5596172029
2021-04-21,12753.09828977976
2021-04-22,12636.622918663843
2021-04-23,12773.636492563975
2021-04-26,12800.30029948182
2021-04-27,12797.540631421334
2021-04-28,12793.865069185471
2021-04-29,12875.396630410558
2021-04-30,12790.797772548594
2021-05-03,12818.387461580016
2021-05-04,12739.305942246145
2021-05-05,12743.287135472068
2021-05-06,12845.052267289388
2021-05-07,12938.536397342194
2021-05-10,12810.417084776298
2021-05-11,12696.086124564812
2021-05-12,12426.355788922003
2021-05-13,12575.627562636639
2021-05-14,12768.731414810805
2021-05-17,12736.239644404071
2021-05-18,12626.509129750497
2021-05-19,12593.40310098251
2021-05-20,12728.883525961606
2021-05-21,12718.462108468595
2021-05-24,12848.117566339934
2021-05-25,12819.610984335059
2021-05-26,12845.052267289388
2021-05-27,12851.7941273706
2021-05-28,12874.78436963891
2021-06-01,12863.445060380918
2021-06-02,12883.671639412809
2021-06-03,12835.858367730629
2021-06-04,12953.250631813453
2021-06-07,12940.683804627757
2021-06-08,12943.442473890167
2021-06-09,12924.130790242127
2021-06-10,12984.208254504349
2021-06-11,13005.66434905682
2021-06-14,13034.783191836617
2021-06-15,13010.876056598127
2021-06-16,12938.229767557332
2021-06-17,12933.940945751743
2021-06-18,12759.458610515068
2021-06-21,12942.119071726951
2021-06-22,13011.312529612305
2021-06-23,12995.628466082373
2021-06-24,13072.507644455858
2021-06-25,13118.942580299998
2021-06-28,13145.390647694483
2021-06-29,13152.463108616163
2021-06-30,13163.528748291568
2021-07-01,13236.414747911325
2021-07-02,13337.586596041865
2021-07-06,13337.586596041865
2021-07-07,13337.586596041865
2021-07-08,13337.586596041865
2021-07-09,13337.586596041865
2021-07-12,13337.586596041865
2021-07-13,13337.586596041865
2021-07-14,13337.586596041865
2021-07-15,13337.586596041865
2021-07-16,13337.586596041865
2021-07-19,13337.586596041865
2021-07-20,13337.586596041865
2021-07-21,13337.586596041865
2021-07-22,13337.586596041865
2021-07-23,13337.586596041865
2021-07-26,13337.586596041865
2021-07-27,13337.586596041865
2021-07-28,13337.586596041865
2021-07-29,13337.586596041865
2021-07-30,13337.586596041865
2021-08-02,13337.586596041865
2021-08-03,13337.586596041865
2021-08-04,13337.586596041865
2021-08-05,13337.586596041865
2021-08-06,13337.586596041865
2021-08-09,13337.586596041865
2021-08-10,13337.586596041865
2021-08-11,13337.586596041865
2021-08-12,13337.586596041865
2021-08-13,13337.586596041865
2021-08-16,13337.586596041865
2021-08-17,13337.586596041865
2021-08-18,13337.586596041865
2021-08-19,13337.586596041865
2021-08-20,13337.586596041865
2021-08-23,13337.586596041865
2021-08-24,13337.586596041865
2021-08-25,13337.586596041865
2021-08-26,13337.586596041865
2021-08-27,13337.586596041865
2021-08-30,13337.586596041865
2021-08-31,13337.586596041865
2021-09-01,13337.586596041865
2021-09-02,13337.586596041865
2021-09-03,13337.586596041865
2021-09-07,13337.586596041865
2021-09-08,13337.586596041865
2021-09-09,13337.586596041865
2021-09-10,13337.586596041865
2021-09-13,13337.586596041865
2021-09-14,13337.586596041865
2021-09-15,13337.586596041865
2021-09-16,13316.441309053185
2021-09-17,13186.724036204043
2021-09-20,12966.84767788186
2021-09-21,12954.598848203448
2021-09-22,13080.968584770386
2021-09-23,13239.902566250545
2021-09-24,13261.712330968194
2021-09-27,13223.77132956578
2021-09-28,12957.286742839451
2021-09-29,12979.095540343083
2021-09-30,12820.462363192599
2021-10-01,12972.823141378838
2021-10-04,12805.524671660996
2021-10-05,12805.524671660996
2021-10-06,12805.524671660996
2021-10-07,12805.524671660996
2021-10-08,12805.524671660996
2021-10-11,12805.524671660996
2021-10-12,12805.524671660996
2021-10-13,12805.524671660996
2021-10-14,12805.524671660996
2021-10-15,12805.524671660996
2021-10-18,12805.524671660996
2021-10-19,12805.524671660996
2021-10-20,12805.524671660996
2021-10-21,12805.524671660996
2021-10-22,12805.524671660996
2021-10-25,12805.524671660996
2021-10-26,12805.524671660996
2021-10-27,12805.524671660996
2021-10-28,12805.524671660996
2021-10-29,12805.524671660996
2021-11-01,12827.553565726057
2021-11-02,12879.414720805236
2021-11-03,12958.047815988382
2021-11-04,13019.114308041015
2021-11-05,13064.28518634252
2021-11-08,13075.437754054743
2021-11-09,13032.217717489762
2021-11-10,12927.377803409123
2021-11-11,12931.558436489133
2021-11-12,13029.151077331317
2021-11-15,13033.611562765505
2021-11-16,13085.199184735839
2021-11-17,13053.409762736903
2021-11-18,13097.745597723804
2021-11-19,13074.322858383
2021-11-22,13037.515954489092
2021-11-23,13054.801802515247
2021-11-24,13089.658767422809
2021-11-26,12797.7185964614
2021-11-29,12954.703128976114
2021-11-30,12702.63740481724
2021-12-01,12561.543069555539
2021-12-02,12753.93975793824
2021-12-03,12642.963855293132
2021-12-06,12792.69930906903
2021-12-07,13057.31234896309
2021-12-08,13091.890364263692
2021-12-09,13003.498546647028
2021-12-10,13125.906869355578
2021-12-13,13009.633632461318
2021-12-14,12920.125113672553
2021-12-15,13122.00428313235
2021-12-16,13006.28804269887
2021-12-17,12867.86404055124
2021-12-20,12731.034294076988
2021-12-21,12957.123400468228
2021-12-22,13086.67698571902
2021-12-23,13168.105896202302
2021-12-27,13354.461384718277
2021-12-28,13343.548045631785
2021-12-29,13360.617233771884
2021-12-30,13323.681236697112
2021-12-31,13290.10527337285
2022-01-03,13367.053837932806
2022-01-04,13362.575297506879
2022-01-05,13105.985895445692
2022-01-06,13093.672391838123
2022-01-07,13093.672391838123
2022-01-10,13093.672391838123
2022-01-11,13093.672391838123
2022-01-12,13093.672391838123
2022-01-13,13093.672391838123
2022-01-14,13093.672391838123
2022-01-18,13093.672391838123
2022-01-19,13093.672391838123
2022-01-20,13093.672391838123
2022-01-21,13093.672391838123
2022-01-24,13093.672391838123
2022-01-25,13093.672391838123
2022-01-26,13093.672391838123
2022-01-27,13093.672391838123
2022-01-28,13093.672391838123
2022-01-31,13093.672391838123
2022-02-01,13093.672391838123
2022-02-02,13093.672391838123
2022-02-03,13093.672391838123
2022-02-04,13093.672391838123
2022-02-07,13093.672391838123
2022-02-08,13093.672391838123
2022-02-09,13093.672391838123
2022-02-10,13093.672391838123
2022-02-11,13093.672391838123
2022-02-14,13093.672391838123
2022-02-15,13093.672391838123
2022-02-16,13093.672391838123
2022-02-17,13093.672391838123
2022-02-18,13093.672391838123
2022-02-22,13093.672391838123
2022-02-23,13093.672391838123
2022-02-24,13093.672391838123
2022-02-25,13093.672391838123
2022-02-28,13093.672391838123
2022-03-01,13093.672391838123
2022-03-02,13093.672391838123
2022-03-03,13093.672391838123
2022-03-04,13093.672391838123
2022-03-07,13093.672391838123
2022-03-08,13093.672391838123
2022-03-09,13093.672391838123
2022-03-10,13093.672391838123
2022-03-11,13093.672391838123
2022-03-14,13093.672391838123
2022-03-15,13093.672391838123
2022-03-16,13093.672391838123
2022-03-17,13093.672391838123
2022-03-18,13093.672391838123
2022-03-21,13093.672391838123
2022-03-22,13093.672391838123
2022-03-23,13093.672391838123
2022-03-24,13093.672391838123
2022-03-25,13093.672391838123
2022-03-28,13093.672391838123
2022-03-29,13093.672391838123
2022-03-30,13093.672391838123
2022-03-31,13093.672391838123
2022-04-01,13093.672391838123
2022-04-04,13093.672391838123
2022-04-05,12928.284285108175
2022-04-06,12799.0088819957
2022-04-07,12863.503227955724
2022-04-08,12829.105260083214
2022-04-11,12609.826512005073
2022-04-12,12563.105494267764
2022-04-13,12706.99763678144
2022-04-14,12548.774544154367
2022-04-18,12553.93165801469
2022-04-19,12756.58576644303
2022-04-20,12747.127062797708
2022-04-21,12556.51205874352
2022-04-22,12211.971864249921
2022-04-25,12282.770168833933
2022-04-26,11927.052847343646
2022-04-27,11960.589759737273
2022-04-28,12262.706838678201
2022-04-29,11809.530759314497
2022-05-02,11880.617618897162
2022-05-03,11935.078916925408
2022-05-04,11935.078916925408
2022-05-05,11935.078916925408
2022-05-06,11935.078916925408
2022-05-09,11935.078916925408
2022-05-10,11935.078916925408
2022-05-11,11935.078916925408
2022-05-12,11935.078916925408
2022-05-13,11935.078916925408
2022-05-16,11935.078916925408
2022-05-17,11935.078916925408
2022-05-18,11935.078916925408
2022-05-19,11935.078916925408
2022-05-20,11935.078916925408
2022-05-23,11935.078916925408
2022-05-24,11935.078916925408
2022-05-25,11935.078916925408
2022-05-26,11935.078916925408
2022-05-27,11935.078916925408
2022-05-31,11935.078916925408
2022-06-01,11935.078916925408
2022-06-02,11935.078916925408
2022-06-03,11935.078916925408
2022-06-06,11935.078916925408
2022-06-07,11935.078916925408
2022-06-08,11935.078916925408
2022-06-09,11935.078916925408
2022-06-10,11935.078916925408
2022-06-13,11935.078916925408
2022-06-14,11935.078916925408
2022-06-15,11935.078916925408
2022-06-16,11935.078916925408
2022-06-17,11935.078916925408
2022-06-21,11935.078916925408
2022-06-22,11935.078916925408
2022-06-23,11935.078916925408
2022-06-24,11935.078916925408
2022-06-27,11935.078916925408
2022-06-28,11935.078916925408
2022-06-29,11935.078916925408
2022-06-30,11935.078916925408
2022-07-01,11935.078916925408
2022-07-05,11935.078916925408
2022-07-06,11935.078916925408
2022-07-07,11935.078916925408
2022-07-08,11935.078916925408
2022-07-11,11935.078916925408
2022-07-12,11935.078916925408
2022-07-13,11935.078916925408
2022-07-14,11935.078916925408
2022-07-15,11935.078916925408
2022-07-18,11935.078916925408
2022-07-19,11935.078916925408
2022-07-20,11935.078916925408
2022-07-21,11935.078916925408
2022-07-22,11935.078916925408
2022-07-25,11935.078916925408
2022-07-26,11935.078916925408
2022-07-27,11935.078916925408
2022-07-28,11935.078916925408
2022-07-29,11935.078916925408
2022-08-01,11935.078916925408
2022-08-02,11935.078916925408
2022-08-03,11935.078916925408
2022-08-04,11935.078916925408
2022-08-05,11935.078916925408
2022-08-08,11935.078916925408
2022-08-09,11935.078916925408
2022-08-10,11935.078916925408
2022-08-11,11935.078916925408
2022-08-12,11935.078916925408
2022-08-15,11935.078916925408
2022-08-16,11935.078916925408
2022-08-17,11935.078916925408
2022-08-18,11935.078916925408
2022-08-19,11935.078916925408
2022-08-22,11935.078916925408
2022-08-23,11935.078916925408
2022-08-24,11935.078916925408
2022-08-25,11935.078916925408
2022-08-26,11935.078916925408
2022-08-29,11935.078916925408
2022-08-30,11935.078916925408
2022-08-31,11935.078916925408
2022-09-01,11935.078916925408
2022-09-02,11935.078916925408
2022-09-06,11935.078916925408
2022-09-07,11935.078916925408
2022-09-08,11935.078916925408
2022-09-09,11935.078916925408
2022-09-12,11935.078916925408
2022-09-13,11935.078916925408
2022-09-14,11935.078916925408
2022-09-15,11935.078916925408
2022-09-16,11935.078916925408
2022-09-19,11935.078916925408
2022-09-20,11935.078916925408
2022-09-21,11935.078916925408
2022-09-22,11935.078916925408
2022-09-23,11935.078916925408
2022-09-26,11935.078916925408
2022-09-27,11935.078916925408
2022-09-28,11935.078916925408
2022-09-29,11935.078916925408
2022-09-30,11935.078916925408
2022-10-03,11935.078916925408
2022-10-04,11935.078916925408
2022-10-05,11935.078916925408
2022-10-06,11935.078916925408
2022-10-07,11935.078916925408
2022-10-10,11935.078916925408
2022-10-11,11935.078916925408
2022-10-12,11935.078916925408
2022-10-13,11935.078916925408
2022-10-14,11935.078916925408
2022-10-17,11935.078916925408
2022-10-18,11935.078916925408
2022-10-19,11935.078916925408
2022-10-20,11935.078916925408
2022-10-21,11935.078916925408
2022-10-24,11935.078916925408
2022-10-25,11935.078916925408
2022-10-26,11935.078916925408
2022-10-27,11935.078916925408
2022-10-28,11935.078916925408
2022-10-31,11935.078916925408
2022-11-01,11935.078916925408
2022-11-02,11935.078916925408
2022-11-03,11935.078916925408
2022-11-04,11935.078916925408
2022-11-07,11935.078916925408
2022-11-08,11935.078916925408
2022-11-09,11935.078916925408
2022-11-10,11935.078916925408
2022-11-11,11935.078916925408
2022-11-14,11935.078916925408
2022-11-15,11935.078916925408
2022-11-16,11935.078916925408
2022-11-17,11935.078916925408
2022-11-18,11935.078916925408
2022-11-21,11935.078916925408
2022-11-22,11935.078916925408
2022-11-23,11935.078916925408
2022-11-25,11935.078916925408
2022-11-28,11744.630783854185
2022-11-29,11724.458875454437
2022-11-30,12093.786167535101
2022-12-01,12084.888994485036
2022-12-02,12070.945296441192
2022-12-05,11853.797129276414
2022-12-06,11682.929588872505
2022-12-07,11663.050973075895
2022-12-08,11754.42013408354
2022-12-09,11666.61400516105
2022-12-12,11834.81352897355
2022-12-13,11924.399281728465
2022-12-14,11848.1611807588
2022-12-15,11558.336052497805
2022-12-16,11421.875518932027
2022-12-19,11325.022732340345
2022-12-20,11340.520881185175
2022-12-21,11510.08752697338
2022-12-22,11345.884351412882
2022-12-23,11411.147632370763
2022-12-27,11411.147632370763
2022-12-28,11411.147632370763
2022-12-29,11411.147632370763
2022-12-30,11411.147632370763
2023-01-03,11411.147632370763
2023-01-04,11411.147632370763
2023-01-05,11411.147632370763
2023-01-06,11411.147632370763
2023-01-09,11411.147632370763
2023-01-10,11411.147632370763
2023-01-11,11411.147632370763
2023-01-12,11411.147632370763
2023-01-13,11411.147632370763
2023-01-17,11411.147632370763
2023-01-18,11411.147632370763
2023-01-19,11411.147632370763
2023-01-20,11411.147632370763
2023-01-23,11411.147632370763
2023-01-24,11411.147632370763
2023-01-25,11411.147632370763
2023-01-26,11411.147632370763
2023-01-27,11411.147632370763
2023-01-30,11411.147632370763
2023-01-31,11411.147632370763
2023-02-01,11411.147632370763
2023-02-02,11411.147632370763
2023-02-03,11411.147632370763
2023-02-06,11411.147632370763
2023-02-07,11411.147632370763
2023-02-08,11411.147632370763
2023-02-09,11411.147632370763
2023-02-10,11411.147632370763
2023-02-13,11411.147632370763
2023-02-14,11411.147632370763
2023-02-15,11411.147632370763
2023-02-16,11411.147632370763
2023-02-17,11411.147632370763
2023-02-21,11411.147632370763
2023-02-22,11411.147632370763
2023-02-23,11411.147632370763
2023-02-24,11411.147632370763
2023-02-27,11411.147632370763
2023-02-28,11411.147632370763
2023-03-01,11411.147632370763
2023-03-02,11411.147632370763
2023-03-03,11411.147632370763
2023-03-06,11411.147632370763
2023-03-07,11411.147632370763
2023-03-08,11411.147632370763
2023-03-09,11411.147632370763
2023-03-10,11411.147632370763
2023-03-13,11411.147632370763
2023-03-14,11411.147632370763
2023-03-15,11411.147632370763
2023-03-16,11411.147632370763
2023-03-17,11411.147632370763
2023-03-20,11411.147632370763
2023-03-21,11411.147632370763
2023-03-22,11411.147632370763
2023-03-23,11411.147632370763
2023-03-24,11411.147632370763
2023-03-27,11411.147632370763
2023-03-28,11411.147632370763
2023-03-29,11411.147632370763
2023-03-30,11411.147632370763
2023-03-31,11411.147632370763
2023-04-03,11411.147632370763
2023-04-04,11411.147632370763
2023-04-05,11411.147632370763
2023-04-06,11411.147632370763
2023-04-10,11411.147632370763
2023-04-11,11411.147632370763
2023-04-12,11411.147632370763
2023-04-13,11411.147632370763
2023-04-14,11411.147632370763
2023-04-17,11411.147632370763
2023-04-18,11411.147632370763
2023-04-19,11411.147632370763
2023-04-20,11411.147632370763
2023-04-21,11411.147632370763
2023-04-24,11411.147632370763
2023-04-25,11411.147632370763
2023-04-26,11411.147632370763
2023-04-27,11411.147632370763
2023-04-28,11411.147632370763
2023-05-01,11411.147632370763
2023-05-02,11411.147632370763
2023-05-03,11411.147632370763
2023-05-04,11411.147632370763
2023-05-05,11411.147632370763
2023-05-08,11411.147632370763
2023-05-09,11411.147632370763
2023-05-10,11411.147632370763
2023-05-11,11411.147632370763
2023-05-12,11411.147632370763
2023-05-15,11411.147632370763
2023-05-16,11411.147632370763
2023-05-17,11411.147632370763
2023-05-18,11411.147632370763
2023-05-19,11411.147632370763
2023-05-22,11411.147632370763
2023-05-23,11411.147632370763
2023-05-24,11411.147632370763
2023-05-25,11411.147632370763
2023-05-26,11411.147632370763
2023-05-30,11411.147632370763
2023-05-31,11411.147632370763
2023-06-01,11411.147632370763
2023-06-02,11576.16704655694
2023-06-05,11553.983876086148
2023-06-06,11579.142712512134
2023-06-07,11539.103835169894
2023-06-08,11608.900227638409
2023-06-09,11629.728178192878
2023-06-12,11735.232562126504
2023-06-13,11812.601588113013
2023-06-14,11826.668839303604
2023-06-15,11973.291827562356
2023-06-16,11932.507750380308
2023-06-20,11870.600551637668
2023-06-21,11809.779068853508
2023-06-22,11852.408606491268
2023-06-23,11762.80324511246
2023-06-26,11714.744272121965
2023-06-27,11843.17617080306
2023-06-28,11849.150603052689
2023-06-29,11895.853500558116
2023-06-30,12036.231697037849
2023-07-03,12050.079922787188
2023-07-05,12032.159192738925
2023-07-06,11937.93975243647
2023-07-07,11937.93975243647
2023-07-10,11937.93975243647
2023-07-11,11937.93975243647
2023-07-12,11937.93975243647
2023-07-13,11937.93975243647
2023-07-14,11937.93975243647
2023-07-17,11937.93975243647
2023-07-18,11937.93975243647
2023-07-19,11937.93975243647
2023-07-20,11937.93975243647
2023-07-21,11937.93975243647
2023-07-24,11937.93975243647
2023-07-25,11937.93975243647
2023-07-26,11937.93975243647
2023-07-27,11937.93975243647
2023-07-28,11937.93975243647
2023-07-31,11937.93975243647
2023-08-01,11937.93975243647
2023-08-02,11937.93975243647
2023-08-03,11937.93975243647
2023-08-04,11937.93975243647
2023-08-07,11937.93975243647
2023-08-08,11937.93975243647
2023-08-09,11937.93975243647
2023-08-10,11937.93975243647
2023-08-11,11937.93975243647
2023-08-14,11937.93975243647
2023-08-15,11937.93975243647
2023-08-16,11937.93975243647
2023-08-17,11937.93975243647
2023-08-18,11937.93975243647
2023-08-21,11937.93975243647
2023-08-22,11937.93975243647
2023-08-23,11937.93975243647
2023-08-24,11937.93975243647
2023-08-25,11937.93975243647
2023-08-28,11937.93975243647
2023-08-29,11937.93975243647
2023-08-30,11937.93975243647
2023-08-31,11937.93975243647
2023-09-01,11937.93975243647
2023-09-05,11937.93975243647
2023-09-06,11937.93975243647
2023-09-07,11937.93975243647
2023-09-08,11937.93975243647
2023-09-11,11937.93975243647
2023-09-12,11937.93975243647
2023-09-13,11937.93975243647
2023-09-14,11937.93975243647
2023-09-15,11937.93975243647
2023-09-18,11937.93975243647
2023-09-19,11937.93975243647
2023-09-20,11937.93975243647
2023-09-21,11937.93975243647
2023-09-22,11937.93975243647
2023-09-25,11937.93975243647
2023-09-26,11937.93975243647
2023-09-27,11937.93975243647
2023-09-28,11937.93975243647
2023-09-29,11937.93975243647
2023-10-02,11937.93975243647
2023-10-03,11937.93975243647
2023-10-04,11937.93975243647
2023-10-05,11937.93975243647
2023-10-06,11937.93975243647
2023-10-09,11937.93975243647
2023-10-10,11937.93975243647
